ID,歌名,創作人,分類,發佈時間,情緒詞彙數,斷詞數,樂,好,怒,哀,懼,惡,驚,正面情緒值,負面情緒值,正負面情緒值,詞均樂,詞均好,詞均怒,詞均哀,詞均懼,詞均惡,詞均驚,詞均正面情緒值,詞均負面情緒值,詞均正負面情緒值
StreetVoice0373,難過到這邊就好,李友廷,Pop,2014-10-05,18,127,3.75,12.5,0,1.25,0,4.0,0,16.25,5.25,11.0,0.02952755905511811,0.0984251968503937,0.0,0.00984251968503937,0.0,0.031496062992125984,0.0,0.1279527559055118,0.04133858267716536,0.08661417322834646
StreetVoice0374,白馬抒情版,蘇通達,Pop,2008-03-09,12,68,0,4.375,0,0,0,13.0,0,4.375,13.0,-8.625,0.0,0.06433823529411764,0.0,0.0,0.0,0.19117647058823528,0.0,0.06433823529411764,0.19117647058823528,-0.12683823529411764
StreetVoice0375,房东的猫 - 你是我最愚蠢的一次浪漫,房东的猫,Folk,2018-03-30,37,148,0,29.200000000000003,0,16.0,1.0,34.5,0,29.200000000000003,51.5,-22.299999999999997,0.0,0.1972972972972973,0.0,0.10810810810810811,0.006756756756756757,0.23310810810810811,0.0,0.1972972972972973,0.34797297297297297,-0.15067567567567566
StreetVoice0376,靠近太陽的地方,克里夫 Cliff,Folk,2017-01-19,17,110,0,19.25,0,12.0,-6.0,11.600000000000001,0,19.25,17.6,1.6499999999999986,0.0,0.175,0.0,0.10909090909090909,-0.05454545454545454,0.10545454545454547,0.0,0.175,0.16,0.014999999999999987
StreetVoice0377,聰明的寂寞+pia,安妮朵拉,Folk,2015-12-25,25,97,3.0,48.8,0,14.6875,0,34.0,0,51.8,48.6875,3.112499999999997,0.030927835051546393,0.5030927835051546,0.0,0.15141752577319587,0.0,0.35051546391752575,0.0,0.534020618556701,0.5019329896907216,0.03208762886597935
StreetVoice0378,後來我們已經長大,小城星電台,R&B / Soul,2013-10-01,21,184,0,0,0,-1.0,0,2.515,0,0,1.5150000000000001,-1.5150000000000001,0.0,0.0,0.0,-0.005434782608695652,0.0,0.013668478260869565,0.0,0.0,0.008233695652173913,-0.008233695652173913
StreetVoice0379,04 我是妳的南八萬 (feat.春艷),Leo王,Hip hop / Rap,2016-05-11,25,274,6.0,3.3999999999999986,0,5.0,0,17.2,0,9.399999999999999,22.2,-12.8,0.021897810218978103,0.012408759124087586,0.0,0.01824817518248175,0.0,0.06277372262773723,0.0,0.03430656934306569,0.08102189781021897,-0.04671532846715329
StreetVoice0380,Spotlight,顽童MJ116,Hip hop / Rap,2017-11-16,38,313,-2.4000000000000004,20.75,0,0,3.0,11.0,0,18.35,14.0,4.350000000000001,-0.007667731629392972,0.06629392971246006,0.0,0.0,0.009584664536741214,0.03514376996805112,0.0,0.0586261980830671,0.04472843450479233,0.013897763578274765
StreetVoice0381,今天你如此不同demo,ＨＵＳＨ,Pop,2014-11-22,17,91,3.75,29.125,0,-1.25,0,0,0,32.875,-1.25,34.125,0.04120879120879121,0.32005494505494503,0.0,-0.013736263736263736,0.0,0.0,0.0,0.36126373626373626,-0.013736263736263736,0.375
StreetVoice0382,错过,潘高峰,Pop,2017-06-16,25,210,0,-9.399999999999999,0,0.0,0,11.25,0,-9.399999999999999,11.25,-20.65,0.0,-0.04476190476190475,0.0,0.0,0.0,0.05357142857142857,0.0,-0.04476190476190475,0.05357142857142857,-0.09833333333333333
StreetVoice0383,好樂團-出口 Demo,好樂團 GoodBand,Pop,2015-06-19,12,85,0,6.0,0,-2.5600000000000005,0,5.0,0,6.0,2.4399999999999995,3.5600000000000005,0.0,0.07058823529411765,0.0,-0.030117647058823534,0.0,0.058823529411764705,0.0,0.07058823529411765,0.02870588235294117,0.041882352941176475
StreetVoice0384,We Are Who We Are,Fann 芳怡,Singer / Songwriter,2017-03-22,0,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StreetVoice0385,6.再興中學--摘星,啟程王,Singer / Songwriter,2017-06-02,39,230,35.0,73.0,0,6.0,0,19.5,15.0,123.0,25.5,97.5,0.15217391304347827,0.3173913043478261,0.0,0.02608695652173913,0.0,0.08478260869565217,0.06521739130434782,0.5347826086956522,0.1108695652173913,0.42391304347826086
StreetVoice0386,ANYBODY OUT THERE? ,ＨＵＳＨ,Rock,2014-09-05,15,105,0,22.25,0,15.0,3.0,15.0,0,22.25,33.0,-10.75,0.0,0.2119047619047619,0.0,0.14285714285714285,0.02857142857142857,0.14285714285714285,0.0,0.2119047619047619,0.3142857142857143,-0.10238095238095238
StreetVoice0387,「我好想好想（谈恋爱）」,阿肆,Pop,2014-09-13,111,341,0,42315.42540420988,9.0,0,15.0,0,0,42315.42540420988,24.0,42291.42540420988,0.0,124.09215661058614,0.026392961876832845,0.0,0.04398826979472141,0.0,0.0,124.09215661058614,0.07038123167155426,124.0217753789146
StreetVoice0388,一去不回來(demo), Deca joins,Blues,2017-05-09,10,54,0,5.0,0,-17.0,0,14.0,0,5.0,-3.0,8.0,0.0,0.09259259259259259,0.0,-0.3148148148148148,0.0,0.25925925925925924,0.0,0.09259259259259259,-0.05555555555555555,0.14814814814814814
StreetVoice0389,一個人乾杯,海鮮套餐,Pop,2014-04-25,32,137,15.0,-10.799999999999999,0,-12.0,10.0,15.0,5.0,9.200000000000001,13.0,-3.799999999999999,0.10948905109489052,-0.07883211678832117,0.0,-0.08759124087591241,0.072992700729927,0.10948905109489052,0.0364963503649635,0.06715328467153285,0.0948905109489051,-0.027737226277372254
StreetVoice0390,皇后皮箱 – 不會忘記你,StreetVoice 選集,Folk,2012-07-28,22,100,5.0,8.5,0,0,0,4.0,0,13.5,4.0,9.5,0.05,0.085,0.0,0.0,0.0,0.04,0.0,0.135,0.04,0.095
StreetVoice0391,討厭下雨天,慢慢說樂團,Folk,2012-04-30,22,97,17.25,13.0,0,7.4,0,22.0,0,30.25,29.4,0.8500000000000014,0.17783505154639176,0.13402061855670103,0.0,0.07628865979381444,0.0,0.2268041237113402,0.0,0.3118556701030928,0.3030927835051546,0.008762886597938158
StreetVoice0392,06 等我回家 ,牛奶白MilkWhite,Folk,2016-11-02,15,146,0,0,0,6.25,3.0,5.5,0,0,14.75,-14.75,0.0,0.0,0.0,0.04280821917808219,0.02054794520547945,0.03767123287671233,0.0,0.0,0.10102739726027397,-0.10102739726027397
StreetVoice0393,就這樣 Demo,林正 JanLin,Pop,2013-06-02,47,208,37.5552,41.65248,0,-5.184,0,8.0,10.0,89.20768,2.816,86.39168,0.18055384615384615,0.20025230769230767,0.0,-0.024923076923076923,0.0,0.038461538461538464,0.04807692307692308,0.4288830769230769,0.013538461538461537,0.41534461538461537
StreetVoice0394,妳說,Space Cake │ 史貝絲考克,Reggae / Funk,2014-10-23,43,143,15.0,34.5,0,17.5,0,67.0,0,49.5,84.5,-35.0,0.1048951048951049,0.24125874125874125,0.0,0.12237762237762238,0.0,0.46853146853146854,0.0,0.34615384615384615,0.5909090909090909,-0.24475524475524477
StreetVoice0395,TheTalker_把你忘掉Demo,大話家 The Talker,Singer / Songwriter,2017-05-10,18,97,-2.5,28.0,0,5.0,0,-5.0,0,25.5,0.0,25.5,-0.02577319587628866,0.28865979381443296,0.0,0.05154639175257732,0.0,-0.05154639175257732,0.0,0.26288659793814434,0.0,0.26288659793814434
StreetVoice0396,聽說北京下雪了（Single Version）,鄭興,Folk,2017-02-21,18,151,0.2499999999999991,10.0,0,3.5,6.25,5.0,0,10.25,14.75,-4.5,0.0016556291390728418,0.06622516556291391,0.0,0.023178807947019868,0.041390728476821195,0.033112582781456956,0.0,0.06788079470198675,0.09768211920529801,-0.029801324503311258
StreetVoice0397,我只是想要被喜歡demo,顯然樂隊Obviously,Rock,2017-04-07,13,73,0,15.399999999999997,0,0,0,0,0,15.399999999999997,0,15.399999999999997,0.0,0.210958904109589,0.0,0.0,0.0,0.0,0.0,0.210958904109589,0.0,0.210958904109589
StreetVoice0398,倔強,謝芊彤 謝芊蕾,Pop,2012-10-29,18,76,1.0,5.0,0,-4.0,3.75,-2.2,7.0,13.0,-2.45,15.45,0.013157894736842105,0.06578947368421052,0.0,-0.05263157894736842,0.049342105263157895,-0.028947368421052635,0.09210526315789473,0.17105263157894737,-0.03223684210526316,0.20328947368421052
StreetVoice0399,不好的時候（demo）,謝至平 Xie Zhi-Ping,Singer / Songwriter,2017-07-12,44,274,3.0,19.75,0,2.0,0,54.2921875,0,22.75,56.2921875,-33.5421875,0.010948905109489052,0.07208029197080291,0.0,0.0072992700729927005,0.0,0.1981466697080292,0.0,0.08302919708029197,0.20544593978102188,-0.12241674270072991
StreetVoice0400,如何,Who Cares 胡凱兒,Pop,2016-12-31,8,47,0,-2.5,0,-7.5,0,0,0,-2.5,-7.5,5.0,0.0,-0.05319148936170213,0.0,-0.1595744680851064,0.0,0.0,0.0,-0.05319148936170213,-0.1595744680851064,0.10638297872340426
StreetVoice0401,魚說,安妮朵拉,Folk,2017-03-08,7,95,5.0,15.0,0,0,0,0,0,20.0,0,20.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.21052631578947367
StreetVoice0402,三千公里,DooJay 杜姐,Hip hop / Rap,2017-10-15,39,207,-1.5,55.65,0,0,0,18.3,0,54.15,18.3,35.849999999999994,-0.007246376811594203,0.2688405797101449,0.0,0.0,0.0,0.08840579710144927,0.0,0.26159420289855073,0.08840579710144927,0.17318840579710143
StreetVoice0404,時間他從不停止轉動,廖文強,Rock,2013-10-10,28,141,13.4,1.0,0,10.5,6.0,8.0,0,14.4,24.5,-10.1,0.0950354609929078,0.0070921985815602835,0.0,0.07446808510638298,0.0425531914893617,0.05673758865248227,0.0,0.1021276595744681,0.17375886524822695,-0.07163120567375886
StreetVoice0405,干大事,顽童MJ116,Hip hop / Rap,2017-09-29,65,410,33.75,0.5,-1.25,4.5,5.0,23.75,0,34.25,32.0,2.25,0.08231707317073171,0.0012195121951219512,-0.003048780487804878,0.01097560975609756,0.012195121951219513,0.057926829268292686,0.0,0.08353658536585366,0.07804878048780488,0.00548780487804878
StreetVoice0406,我往你的方向走_demo,江松霖(小松),Folk,2013-06-05,10,69,14.5,5.0,0,0,0,1.5625,0,19.5,1.5625,17.9375,0.21014492753623187,0.07246376811594203,0.0,0.0,0.0,0.022644927536231884,0.0,0.2826086956521739,0.022644927536231884,0.259963768115942
StreetVoice0407,在沒有家的台北市,廢埕樂團,Rock,2017-10-31,19,97,0,-5.0,0,19.875,3.0,23.5,0,-5.0,46.375,-51.375,0.0,-0.05154639175257732,0.0,0.20489690721649484,0.030927835051546393,0.2422680412371134,0.0,-0.05154639175257732,0.47809278350515466,-0.529639175257732
StreetVoice0408,唐貓SUGARCAT-平凡日落,唐貓SUGARCAT,Pop,2017-11-04,21,155,0.0,29.25,0,7.0,0,-1.0,0,29.25,6.0,23.25,0.0,0.18870967741935485,0.0,0.04516129032258064,0.0,-0.0064516129032258064,0.0,0.18870967741935485,0.03870967741935484,0.15
StreetVoice0409,We are the world,布雷克 black,Rock,2018-03-04,19,126,5.0,31.0,0,0,0,-2.0,0,36.0,-2.0,38.0,0.03968253968253968,0.24603174603174602,0.0,0.0,0.0,-0.015873015873015872,0.0,0.2857142857142857,-0.015873015873015872,0.30158730158730157
StreetVoice0410,Elephant Machine,輕晨電,Electronic,2013-12-17,9,28,0,-6.0,0,0,0,0,6.0,0.0,0,0.0,0.0,-0.21428571428571427,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0
StreetVoice0411,後遺症【Demo】,甜約翰 Sweet John,Alternative,2016-09-01,22,95,-3.6000000000000005,24.0,0,7.0,0,9.5,1.0,21.4,16.5,4.899999999999999,-0.037894736842105266,0.25263157894736843,0.0,0.07368421052631578,0.0,0.1,0.010526315789473684,0.22526315789473683,0.1736842105263158,0.05157894736842104
StreetVoice0412,我擁抱的是 一路裝作勇敢的你  ,weiwei 黃建為,Pop,2014-03-27,37,208,14.0,41.0,14.7,20.0,9.0,14.0,0,55.0,57.7,-2.700000000000003,0.0673076923076923,0.1971153846153846,0.07067307692307692,0.09615384615384616,0.04326923076923077,0.0673076923076923,0.0,0.2644230769230769,0.27740384615384617,-0.012980769230769244
StreetVoice0413,有你的那天,涂薾勻,Pop,2015-12-08,16,97,7.5,1.0,7.0,31.25,0,8.0,5.0,13.5,46.25,-32.75,0.07731958762886598,0.010309278350515464,0.07216494845360824,0.32216494845360827,0.0,0.08247422680412371,0.05154639175257732,0.13917525773195877,0.47680412371134023,-0.33762886597938147
StreetVoice0414,大灣高中-記憶拼圖,拼圖王,Pop,2014-06-06,31,153,13.0,17.0,0,31.5,6.625,18.625,0,30.0,56.75,-26.75,0.08496732026143791,0.1111111111111111,0.0,0.20588235294117646,0.04330065359477124,0.12173202614379085,0.0,0.19607843137254902,0.3709150326797386,-0.17483660130718953
StreetVoice0415,就是喜歡你 Demo (feat. 鄭宇伶Yolanda Cheng),林正 JanLin,Pop,2014-10-12,28,132,7.0,36.75,5.0,0,0,5.0,6.25,50.0,10.0,40.0,0.05303030303030303,0.2784090909090909,0.03787878787878788,0.0,0.0,0.03787878787878788,0.04734848484848485,0.3787878787878788,0.07575757575757576,0.30303030303030304
StreetVoice0416,Yes I'm in Love,那我懂你意思了,Alternative,2015-02-14,64,223,0,153.35937500000003,0,14.0,0,-12.0,0,153.35937500000003,2.0,151.35937500000003,0.0,0.6877102017937221,0.0,0.06278026905829596,0.0,-0.053811659192825115,0.0,0.6877102017937221,0.008968609865470852,0.6787415919282512
StreetVoice0417,TRASH - 別忘了那天我們醒著,TRASH,Rock,2015-02-04,31,165,0,31.8,0,5.0,12.0,35.9,0,31.8,52.9,-21.099999999999998,0.0,0.19272727272727272,0.0,0.030303030303030304,0.07272727272727272,0.21757575757575756,0.0,0.19272727272727272,0.3206060606060606,-0.12787878787878787
StreetVoice0419,無所謂明天 Demo,Control T,Folk,2017-01-07,14,82,1.0,0.0,0,0,0,22.0,0,1.0,22.0,-21.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.2682926829268293,0.0,0.012195121951219513,0.2682926829268293,-0.25609756097560976
StreetVoice0420,又不是非要你的愛,TANK,Pop,2017-07-07,37,120,5.0,5.0,0,4.0,0,48.75,0,10.0,52.75,-42.75,0.041666666666666664,0.041666666666666664,0.0,0.03333333333333333,0.0,0.40625,0.0,0.08333333333333333,0.4395833333333333,-0.35625
StreetVoice0421,後山舞曲,椅子樂團 The Chairs,Folk,2015-04-14,14,110,13.0,41.75,0,0,0,6.0,0,54.75,6.0,48.75,0.11818181818181818,0.3795454545454545,0.0,0.0,0.0,0.05454545454545454,0.0,0.49772727272727274,0.05454545454545454,0.4431818181818182
StreetVoice0423,機械心demo,ＨＵＳＨ,Pop,2014-06-24,20,104,0,13.0,0,0.0,0,26.0,0,13.0,26.0,-13.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.125,0.25,-0.125
StreetVoice0424,凌晨六點鐘的飛機,奎仔MarVelMan,Hip hop / Rap,2018-06-06,20,247,7.0,23.0,0,9.48,0,11.451200000000002,0,30.0,20.931200000000004,9.068799999999996,0.02834008097165992,0.0931174089068826,0.0,0.038380566801619435,0.0,0.046361133603238874,0.0,0.1214574898785425,0.08474170040485832,0.036715789473684195
StreetVoice0425,黑色的路上（練團版本）,那我懂你意思了,Alternative,2015-07-16,31,111,0,43.5,0,11.0,0,52.36,0,43.5,63.36,-19.86,0.0,0.3918918918918919,0.0,0.0990990990990991,0.0,0.4717117117117117,0.0,0.3918918918918919,0.5708108108108108,-0.17891891891891892
StreetVoice0426,一樣的月光,LALABA,Pop,2006-10-22,26,156,49.0,44.76,0,3.0,3.5999999999999996,0,0,93.75999999999999,6.6,87.16,0.3141025641025641,0.2869230769230769,0.0,0.019230769230769232,0.023076923076923075,0.0,0.0,0.6010256410256409,0.0423076923076923,0.5587179487179487
StreetVoice0427,曾經愛過,林耕禾Hank,Singer / Songwriter,2017-07-26,36,229,-6.1000000000000005,-30.0,0,-1.0,0,17.5,0,-36.1,16.5,-52.6,-0.02663755458515284,-0.13100436681222707,0.0,-0.004366812227074236,0.0,0.07641921397379912,0.0,-0.15764192139737992,0.07205240174672489,-0.22969432314410482
StreetVoice0428,謝謝你曾經讓我悲傷 (DEMO),原子邦妮 Astro Bunny,Electronic,2018-04-09,13,152,5.0,-15.0,0,13.0,6.0,0,0,-10.0,19.0,-29.0,0.03289473684210526,-0.09868421052631579,0.0,0.08552631578947369,0.039473684210526314,0.0,0.0,-0.06578947368421052,0.125,-0.19078947368421054
StreetVoice0429,唐貓SUGARCAT-初生無畏,唐貓SUGARCAT,R&B / Soul,2017-12-26,45,196,6.0,45.25,0,3.0,0,24.75,0,51.25,27.75,23.5,0.030612244897959183,0.2308673469387755,0.0,0.015306122448979591,0.0,0.12627551020408162,0.0,0.2614795918367347,0.14158163265306123,0.11989795918367346
StreetVoice0430,平行宇宙 album version,林正 JanLin,Pop,2017-02-19,34,198,13.75,32.125,0,21.5,5.0,8.2,-20.25,25.625,34.7,-9.075000000000003,0.06944444444444445,0.16224747474747475,0.0,0.10858585858585859,0.025252525252525252,0.04141414141414141,-0.10227272727272728,0.1294191919191919,0.17525252525252527,-0.04583333333333335
StreetVoice0431,來自1960,Flux,Electronic,2016-06-02,14,145,0,8.0,0,0,0,0,10.0,18.0,0,18.0,0.0,0.05517241379310345,0.0,0.0,0.0,0.0,0.06896551724137931,0.12413793103448276,0.0,0.12413793103448276
StreetVoice0432,園丁先生,南瓜妮歌迷俱樂部,Alternative,2013-11-01,19,88,3.0,28.0,0,0.0,0,23.0,0,31.0,23.0,8.0,0.03409090909090909,0.3181818181818182,0.0,0.0,0.0,0.26136363636363635,0.0,0.3522727272727273,0.26136363636363635,0.09090909090909091
StreetVoice0433,最好的自己,廖文強,Rock,2015-01-16,29,99,7.0,43.5,0,8.0,0,71.875,0,50.5,79.875,-29.375,0.0707070707070707,0.4393939393939394,0.0,0.08080808080808081,0.0,0.726010101010101,0.0,0.51010101010101,0.8068181818181818,-0.2967171717171717
StreetVoice0434,TheTalker_浪裡Demo,大話家 The Talker,Singer / Songwriter,2016-05-09,18,86,0,-5.0,0,4.2,0,11.25,0,-5.0,15.45,-20.45,0.0,-0.05813953488372093,0.0,0.04883720930232558,0.0,0.1308139534883721,0.0,-0.05813953488372093,0.17965116279069768,-0.2377906976744186
StreetVoice0435,失溫,盧苑呈,Pop,2015-06-21,24,107,30.75,26.5,0,23.327999999999996,0,0,0,57.25,23.327999999999996,33.922000000000004,0.28738317757009346,0.24766355140186916,0.0,0.218018691588785,0.0,0.0,0.0,0.5350467289719626,0.218018691588785,0.3170280373831776
StreetVoice0436,跳房子,輕晨電,Pop,2011-04-08,9,46,0,17.25,0,0,0,13.0,0,17.25,13.0,4.25,0.0,0.375,0.0,0.0,0.0,0.2826086956521739,0.0,0.375,0.2826086956521739,0.09239130434782608
StreetVoice0438,就算黑夜總是漫長,廖文強,Pop,2015-06-30,34,119,5.0,33.775,0,29.0,15.0,11.0,0,38.775,55.0,-16.225,0.04201680672268908,0.2838235294117647,0.0,0.24369747899159663,0.12605042016806722,0.09243697478991597,0.0,0.3258403361344538,0.46218487394957986,-0.13634453781512607
StreetVoice0439,收斂水,Soft Lipa,Folk,2007-11-03,65,285,64.3125,82.75,0,0,5.0,25.6875,0,147.0625,30.6875,116.375,0.2256578947368421,0.29035087719298247,0.0,0.0,0.017543859649122806,0.09013157894736842,0.0,0.5160087719298245,0.10767543859649123,0.4083333333333333
StreetVoice0440,我一定会爱上你,谢春花,Singer / Songwriter,2017-06-10,29,172,8.5,29.0,0,0.0,2.0,4.0,0,37.5,6.0,31.5,0.04941860465116279,0.1686046511627907,0.0,0.0,0.011627906976744186,0.023255813953488372,0.0,0.2180232558139535,0.03488372093023256,0.18313953488372092
StreetVoice0441,我不是,nowhere 此時刻,Pop,2015-03-02,29,87,0,16.5,0,13.25,0,19.0,0,16.5,32.25,-15.75,0.0,0.1896551724137931,0.0,0.15229885057471265,0.0,0.21839080459770116,0.0,0.1896551724137931,0.3706896551724138,-0.1810344827586207
StreetVoice0442,當ㄋ沈睡ㄉ時候告訴婐ㄋ夢到ㄌ婐,イルカポリス 海豚刑警,Rock,2018-05-26,14,104,0,18.0,0,10.0,0,25.5,0,18.0,35.5,-17.5,0.0,0.17307692307692307,0.0,0.09615384615384616,0.0,0.24519230769230768,0.0,0.17307692307692307,0.34134615384615385,-0.16826923076923078
StreetVoice0443,「曾以為這一生這一世最重要的已錯過」,阿肆,Pop,2014-09-13,7,43,0,-6.0,0,5.0,0,0,4.0,-2.0,5.0,-7.0,0.0,-0.13953488372093023,0.0,0.11627906976744186,0.0,0.0,0.09302325581395349,-0.046511627906976744,0.11627906976744186,-0.16279069767441862
StreetVoice0444,好樂團-一直走 Demo,好樂團 GoodBand,Pop,2015-06-19,20,82,-5.0,16.125,7.0,21.5,0,0,-9.0,2.125,28.5,-26.375,-0.06097560975609756,0.19664634146341464,0.08536585365853659,0.2621951219512195,0.0,0.0,-0.10975609756097561,0.025914634146341462,0.3475609756097561,-0.32164634146341464
StreetVoice0445,TheTalker_你到底想要什麼Demo,大話家 The Talker,Singer / Songwriter,2016-08-01,28,119,10.0,-14.0625,0,4.0,0.0,32.0,0,-4.0625,36.0,-40.0625,0.08403361344537816,-0.11817226890756302,0.0,0.03361344537815126,0.0,0.2689075630252101,0.0,-0.03413865546218487,0.3025210084033613,-0.33665966386554624
StreetVoice0446,你害怕被誰聽見,瑪啡因 Maffine,Alternative,2015-05-01,13,80,10.0,15.0,0,0,15.75,0,0,25.0,15.75,9.25,0.125,0.1875,0.0,0.0,0.196875,0.0,0.0,0.3125,0.196875,0.115625
StreetVoice0447,可是啊（Frandé Cover）,南瓜妮歌迷俱樂部,Alternative,2013-09-27,17,89,-12.599999999999998,10.0,0,10.0,7.0,10.5,0,-2.599999999999998,27.5,-30.099999999999998,-0.14157303370786514,0.11235955056179775,0.0,0.11235955056179775,0.07865168539325842,0.11797752808988764,0.0,-0.029213483146067393,0.3089887640449438,-0.3382022471910112
StreetVoice0448,Ain't I Lost Control「因她无与伦比的美丽」,阿肆,Folk,2017-03-21,13,89,7.0,20.0,0,0,0,-3.75,5.0,32.0,-3.75,35.75,0.07865168539325842,0.2247191011235955,0.0,0.0,0.0,-0.042134831460674156,0.056179775280898875,0.3595505617977528,-0.042134831460674156,0.40168539325842695
StreetVoice0449,五十次的等待,AGG ,Pop,2014-04-03,26,148,5.0,7.0,5.0,-14.2,5.0,0,0,12.0,-4.199999999999999,16.2,0.033783783783783786,0.0472972972972973,0.033783783783783786,-0.09594594594594594,0.033783783783783786,0.0,0.0,0.08108108108108109,-0.028378378378378373,0.10945945945945945
StreetVoice0451,年少的憂愁 ft.晨悠 (DEMO),原子邦妮 Astro Bunny,Electronic,2017-09-28,33,110,16.0,11.0,0,31.0,0,24.200000000000003,0,27.0,55.2,-28.200000000000003,0.14545454545454545,0.1,0.0,0.2818181818181818,0.0,0.22000000000000003,0.0,0.24545454545454545,0.5018181818181818,-0.2563636363636364
StreetVoice0452,人造雨 (feat. 蘇浩智),AnieFann 范安婷,Pop,2016-02-20,30,208,3.0,22.0,0,0,0,15.2,0,25.0,15.2,9.8,0.014423076923076924,0.10576923076923077,0.0,0.0,0.0,0.07307692307692307,0.0,0.1201923076923077,0.07307692307692307,0.04711538461538462
StreetVoice0453,田田 - 東北季風 North-East Monsoon,田田,Singer / Songwriter,2018-03-12,34,224,7.0,37.5,0,0,0,69.0,0,44.5,69.0,-24.5,0.03125,0.16741071428571427,0.0,0.0,0.0,0.3080357142857143,0.0,0.19866071428571427,0.3080357142857143,-0.109375
StreetVoice0454,日晷【Demo】,甜約翰 Sweet John,Alternative,2016-05-19,11,73,0,12.0,0,3.0,0,13.0,0,12.0,16.0,-4.0,0.0,0.1643835616438356,0.0,0.0410958904109589,0.0,0.1780821917808219,0.0,0.1643835616438356,0.2191780821917808,-0.0547945205479452
StreetVoice0455,說不定(DEMO),廖文強,Singer / Songwriter,2016-11-21,22,109,4.6,13.600000000000001,0,0,0,16.200000000000003,0,18.200000000000003,16.200000000000003,2.0,0.042201834862385317,0.12477064220183487,0.0,0.0,0.0,0.1486238532110092,0.0,0.16697247706422022,0.1486238532110092,0.01834862385321101
